file,line,method,path,function,has_permission,permission_hints,has_audit,audit_hints,has_rollback_hint,rollback_hints,has_confirm_hint,confirm_hints,risk,issue
backend/app/api/routers/system_admin.py,738,DELETE,/staff/{staff_id},delete_staff_member,True,"admin, staff=depends",True,record_admin_action,True,status,False,,P0,high-impact mutation (delete); missing/unclear: confirm/reason
backend/app/api/routers/system_admin.py,794,POST,/staff/api-tokens,create_token,True,"admin, staff=depends",True,record_admin_action,False,,False,,P0,"high-impact mutation (api-key, api_key); missing/unclear: confirm/reason"
backend/app/api/routers/system_admin.py,812,DELETE,/staff/api-tokens/{token_id},revoke_token,True,"admin, staff=depends",True,record_admin_action,False,,False,,P0,"high-impact mutation (api-key, api_key, delete); missing/unclear: rollback/soft-delete, confirm/reason"
backend/app/api/routers/uploads.py,69,POST,/api/upload/video,upload_video,True,"current_user, get_current_user",False,,True,status,False,,P1,"operational mutation (sync, upload) with permission hint but no obvious audit hint"
backend/app/api/routers/uploads.py,178,POST,/api/admin/upload/reward-image,admin_upload_reward_image,True,admin,False,,True,status,False,,P1,"operational mutation (sync, upload) with permission hint but no obvious audit hint"
backend/app/api/routers/verify.py,361,POST,/preview,preview_verification_target,True,"current_user, get_current_user",False,,False,,False,,P1,operational mutation (sync) with permission hint but no obvious audit hint
backend/app/api/routers/verify.py,382,POST,/start,start_verification,True,"current_user, get_current_user",False,,True,status,True,comment,P1,operational mutation (sync) with permission hint but no obvious audit hint
backend/app/api/routers/verify.py,445,POST,/posted,mark_as_posted,True,"current_user, get_current_user",False,,True,status,False,,P1,operational mutation (sync) with permission hint but no obvious audit hint
backend/app/api/routers/verify.py,539,POST,/scan-now,admin_trigger_scan,True,admin,False,,True,status,False,,P1,operational mutation (sync) with permission hint but no obvious audit hint
backend/app/api/routers/verify.py,584,POST,/{verification_id}/scan,admin_rescan_single,True,admin,False,,True,status,False,,P1,operational mutation (sync) with permission hint but no obvious audit hint
backend/app/api/routers/verify.py,627,POST,/{verification_id}/approve,admin_approve,True,admin,False,,True,status,False,,P1,"operational mutation (approve, sync) with permission hint but no obvious audit hint"
backend/app/api/routers/verify.py,641,POST,/{verification_id}/reject,admin_reject,True,admin,False,,True,status,True,reason,P1,"operational mutation (reject, sync) with permission hint but no obvious audit hint"
backend/app/api/routers/via.py,49,POST,/sessions,create_via_session,True,"current_user, get_current_user",False,,False,,False,,P1,"operational mutation (sync, upload) with permission hint but no obvious audit hint"
backend/app/api/routers/via.py,76,PATCH,/sessions/{session_key}/persona,patch_via_persona,False,,False,,True,status,False,,P0,business mutation with no obvious permission dependency in router function
backend/app/api/routers/via.py,90,POST,/sessions/{session_key}/memory/refresh,refresh_via_memory,False,,False,,True,status,False,,P0,business mutation with no obvious permission dependency in router function
backend/app/api/routers/via.py,99,POST,/sessions/{session_key}/events,post_via_event,False,,False,,True,status,False,,P0,business mutation with no obvious permission dependency in router function
backend/app/api/routers/via.py,117,POST,/sessions/{session_key}/respond,respond_via_session,False,,False,,True,status,False,,P0,business mutation with no obvious permission dependency in router function
backend/app/api/routers/via.py,135,POST,/sessions/{session_key}/reward-traces,post_via_reward_trace,False,,False,,True,status,True,idempotency,P0,business mutation with no obvious permission dependency in router function
backend/app/api/routers/vkpi.py,28,POST,/shopify/orders,shopify_order_webhook,False,,False,,True,status,False,,P0,business mutation with no obvious permission dependency in router function
backend/app/api/routers/vkpi.py,29,POST,/shopify,shopify_order_webhook,False,,False,,True,status,False,,P0,business mutation with no obvious permission dependency in router function
backend/app/api/routers/vkpi.py,46,POST,/shopify/refunds,shopify_refund_webhook,False,,False,,True,status,False,,P0,business mutation with no obvious permission dependency in router function
backend/app/api/routers/vkpi_attribution_metrics.py,72,POST,/attribution,create_attribution,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_attribution_metrics.py,82,POST,/attribution/amazon/import,import_amazon,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,operational mutation (import) with permission hint but no obvious audit hint
backend/app/api/routers/vkpi_attribution_metrics.py,142,POST,/attribution/amazon/upload,upload_amazon_report,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,"operational mutation (import, sync, upload) with permission hint but no obvious audit hint"
backend/app/api/routers/vkpi_attribution_metrics.py,226,POST,/shopify/sync,shopify_sync,True,"require_tab, staff=depends",False,,True,status,False,,P1,operational mutation (sync) with permission hint but no obvious audit hint
backend/app/api/routers/vkpi_attribution_metrics.py,232,POST,/shopify/backfill,shopify_backfill,True,"require_tab, staff=depends",False,,True,status,False,,P0,"high-impact mutation (backfill); missing/unclear: audit, confirm/reason"
backend/app/api/routers/vkpi_attribution_metrics.py,247,POST,/alerts/generate,generate_alerts,True,"require_tab, staff=depends",False,,False,,False,,P1,operational mutation (generate) with permission hint but no obvious audit hint
backend/app/api/routers/vkpi_attribution_metrics.py,263,POST,/alerts/{alert_id}/resolve,resolve_alert,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_attribution_metrics.py,305,POST,/rollups/run-now,run_rollup,True,"require_tab, staff=depends",True,ledger,False,,False,,P2,mutation appears guarded/audited; rollback behavior not obvious from static scan
backend/app/api/routers/vkpi_attribution_metrics.py,316,POST,/lineage/runs,lineage_create_run,True,"require_tab, resolve_staff_id, staff=depends",False,,True,status,False,,P1,operational mutation (generate) with permission hint but no obvious audit hint
backend/app/api/routers/vkpi_comment_intelligence.py,29,POST,/process-post/{post_id},api_process_post,True,require_permission,False,,False,,True,comment,P0,high-impact mutation (process); missing/unclear: audit
backend/app/api/routers/vkpi_comment_intelligence.py,56,POST,/process-recent,api_process_recent,True,require_permission,False,,False,,True,comment,P0,high-impact mutation (process); missing/unclear: audit
backend/app/api/routers/vkpi_comment_intelligence.py,103,POST,/runs/{run_id}/retry,api_retry_run,True,require_permission,False,,False,,True,comment,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_comments.py,21,POST,/collect-post/{post_id},api_collect_post_comments,True,require_permission,False,,False,,True,comment,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_comments.py,38,POST,/batch-collect,api_batch_collect,True,require_permission,False,,False,,True,comment,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_costs.py,50,PATCH,/costs/{cost_id},update_cost,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_costs.py,63,POST,/costs/{cost_id}/approve,approve_cost,True,"require_tab, staff=depends",False,,True,status,False,,P1,operational mutation (approve) with permission hint but no obvious audit hint
backend/app/api/routers/vkpi_costs.py,72,POST,/costs/{cost_id}/void,void_cost,True,"require_tab, staff=depends",False,,True,"status, void",False,,P0,"high-impact mutation (void); missing/unclear: audit, confirm/reason"
backend/app/api/routers/vkpi_costs.py,91,POST,/product-costs,upsert_product_cost,True,"require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_data_quality.py,29,POST,/data-quality/{issue_id}/resolve,data_quality_resolve,True,"require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_data_quality.py,40,POST,/data-quality/{issue_id}/ignore,data_quality_ignore,True,"require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_data_quality.py,51,POST,/data-quality/{issue_id}/assign,data_quality_assign,True,"require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_data_quality.py,62,POST,/data-quality/{issue_id}/rerun,data_quality_rerun,True,"require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_data_quality.py,73,POST,/data-quality/{issue_id}/evidence,data_quality_evidence,True,"require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_data_quality.py,84,POST,/data-quality/{issue_id}/reopen,data_quality_reopen,True,"require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_evidence_assets.py,32,POST,/evidence/uploads,upload_evidence_file,True,"require_tab, staff=depends",False,,True,status,False,,P1,"operational mutation (sync, upload) with permission hint but no obvious audit hint"
backend/app/api/routers/vkpi_evidence_assets.py,88,POST,/messages,create_message,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_evidence_assets.py,110,POST,/messages/{message_id}/attachments,add_message_attachment,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_evidence_assets.py,138,POST,/content,create_content,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_evidence_assets.py,160,POST,/content/{post_id}/assets,add_content_asset,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_evidence_assets.py,188,POST,/terms,upsert_terms,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_evidence_assets.py,210,POST,/deliverables,add_deliverable,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_evidence_assets.py,222,PATCH,/deliverables/{deliverable_id},update_deliverable,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_evidence_assets.py,248,POST,/shipments,create_shipment,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_evidence_assets.py,270,PATCH,/shipments/{shipment_id},update_shipment,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_evidence_assets.py,280,POST,/shipments/{shipment_id}/receive,receive_shipment,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_feedback.py,14,POST,/feedback,create_feedback,True,"require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_feedback.py,31,PATCH,/feedback/{uid},update_feedback,True,"admin, require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_firewall.py,105,POST,/feature-flags,update_feature_flag,True,"admin, require_tab, staff=depends",True,"audit, audit_action",True,"audit, status",False,,P0,"high-impact mutation (feature-flag, feature_flags, firewall, platform-crawl); missing/unclear: confirm/reason"
backend/app/api/routers/vkpi_firewall.py,142,POST,/platform/{platform},update_platform,True,"admin, require_tab, staff=depends",True,"audit, audit_action",True,"audit, status",False,,P0,"high-impact mutation (firewall, platform-crawl, settings); missing/unclear: confirm/reason"
backend/app/api/routers/vkpi_firewall.py,172,POST,/budget/{budget_key},update_budget,True,"admin, require_tab, staff=depends",True,"audit, audit_action",True,"audit, status",False,,P0,"high-impact mutation (budget, firewall, platform-crawl, settings); missing/unclear: confirm/reason"
backend/app/api/routers/vkpi_industry_automation.py,40,POST,/industry-data/projects,industry_create_project,True,"require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_industry_automation.py,56,DELETE,/industry-data/projects/{project_id},industry_delete_project,True,"require_tab, staff=depends",False,,False,,False,,P0,"high-impact mutation (delete); missing/unclear: audit, rollback/soft-delete, confirm/reason"
backend/app/api/routers/vkpi_industry_automation.py,67,POST,/industry-data/projects/{project_id}/accounts,industry_add_account,True,"require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_industry_automation.py,75,POST,/industry-data/projects/{project_id}/accounts/import,industry_import_accounts,True,"require_tab, staff=depends",False,,False,,False,,P1,operational mutation (import) with permission hint but no obvious audit hint
backend/app/api/routers/vkpi_industry_automation.py,81,POST,/industry-data/projects/{project_id}/apify/import,industry_import_apify_history,True,"require_tab, staff=depends",False,,True,history,False,,P1,operational mutation (import) with permission hint but no obvious audit hint
backend/app/api/routers/vkpi_industry_automation.py,101,PATCH,/industry-data/accounts/{account_id},industry_update_account,True,"require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_industry_automation.py,109,POST,/industry-data/accounts/{account_id}/refresh,industry_refresh_account,True,"require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_industry_automation.py,132,POST,/audience-graph/estimate,audience_graph_estimate,True,"require_tab, staff=depends",False,,False,,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_industry_automation.py,149,POST,/automation/experiments,automation_create_experiment,True,"admin, require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_industry_automation.py,157,PATCH,/automation/experiments/{experiment_id}/status,automation_experiment_status,True,"admin, require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_industry_automation.py,173,POST,/automation/models/{model_version}/activate,automation_activate_model,True,"admin, require_tab, staff=depends",False,,True,"status, version",False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_industry_automation.py,187,POST,/automation/ml/score,automation_ml_score,True,"require_tab, staff=depends",False,,True,version,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_industry_automation.py,193,POST,/automation/training-data/export,automation_training_export,True,"admin, require_tab, staff=depends",False,,False,,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_kol_links.py,17,POST,/kols/lookup,lookup_kol,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,"operational mutation (claim, sync) with permission hint but no obvious audit hint"
backend/app/api/routers/vkpi_kol_links.py,87,PATCH,/kols/{kol_id},update_kol,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,operational mutation (claim) with permission hint but no obvious audit hint
backend/app/api/routers/vkpi_kol_links.py,99,POST,/kols/{kol_id}/scan-account,scan_kol,True,"require_tab, scope., staff=depends",False,,False,,False,,P1,"operational mutation (claim, sync) with permission hint but no obvious audit hint"
backend/app/api/routers/vkpi_kol_links.py,109,POST,/kols/{kol_id}/analyze-account,analyze_kol,True,"require_tab, scope., staff=depends",False,,True,snapshot,False,,P1,"operational mutation (analyze, claim, sync) with permission hint but no obvious audit hint"
backend/app/api/routers/vkpi_kol_links.py,128,POST,/kols/{kol_id}/claim,claim_kol,True,"require_tab, staff=depends",False,,True,status,False,,P1,operational mutation (claim) with permission hint but no obvious audit hint
backend/app/api/routers/vkpi_kol_links.py,138,POST,/claims/{claim_id}/release,release_claim,True,"require_tab, scope., staff=depends",False,,True,"release, status",False,,P1,operational mutation (claim) with permission hint but no obvious audit hint
backend/app/api/routers/vkpi_kol_links.py,148,POST,/claims/{claim_id}/reassign,reassign_claim,True,"admin, require_tab, staff=depends",False,,True,status,False,,P0,"high-impact mutation (reassign); missing/unclear: audit, confirm/reason"
backend/app/api/routers/vkpi_kol_links.py,206,POST,/links,create_link,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_kol_links.py,216,PATCH,/links/{link_id},update_link,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_kol_links.py,228,POST,/links/{link_id}/pause,pause_link,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_kol_links.py,238,POST,/links/{link_id}/archive,archive_link,True,"require_tab, scope., staff=depends",False,,True,"archive, status",False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_kol_links.py,248,POST,/links/{link_id}/health-check,check_link,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_kol_pool.py,64,POST,/kol-pool/batch-enrich,batch_enrich_pool_items,True,"require_tab, staff=depends",True,"audit, audit_action",True,"audit, status",False,,P2,mutation appears guarded with audit/rollback hints; dynamic smoke still required
backend/app/api/routers/vkpi_kol_pool.py,122,POST,/kol-pool/{kol_pool_id}/promote,promote_to_main_kol,True,"require_tab, staff=depends",True,"audit, audit_action",True,"audit, status",False,,P2,mutation appears guarded with audit/rollback hints; dynamic smoke still required
backend/app/api/routers/vkpi_kol_pool.py,151,POST,/kol-pool/{kol_pool_id}/enrich,enrich_pool_item,True,"require_tab, staff=depends",True,"audit, audit_action",True,"audit, status",False,,P2,mutation appears guarded with audit/rollback hints; dynamic smoke still required
backend/app/api/routers/vkpi_kol_pool.py,179,POST,/kol-pool/import,import_pool,True,"owner, require_tab, staff=depends",True,"audit, audit_action",True,"audit, status",False,,P0,"high-impact mutation (budget, feature-flag, firewall); missing/unclear: confirm/reason"
backend/app/api/routers/vkpi_kol_pool.py,228,POST,/kol-pool/{kol_pool_id}/link,link_to_main_kol,True,"require_tab, staff=depends",True,"audit, audit_action",True,"audit, status",False,,P2,mutation appears guarded with audit/rollback hints; dynamic smoke still required
backend/app/api/routers/vkpi_operations.py,29,POST,/analytics/compare,analytics_compare,True,"require_tab, staff=depends",False,,True,status,False,,P1,operational mutation (sync) with permission hint but no obvious audit hint
backend/app/api/routers/vkpi_operations.py,37,POST,/analytics/monitor,analytics_monitor,True,"require_tab, staff=depends",False,,True,status,False,,P1,operational mutation (sync) with permission hint but no obvious audit hint
backend/app/api/routers/vkpi_operations.py,63,POST,/analytics/products,analytics_product_upsert,True,"require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_operations.py,71,DELETE,/analytics/products/{product_sku},analytics_product_delete,True,"require_tab, staff=depends",False,,False,,False,,P0,"high-impact mutation (delete); missing/unclear: audit, rollback/soft-delete, confirm/reason"
backend/app/api/routers/vkpi_operations.py,120,POST,/analytics/daily-digest/generate,analytics_daily_digest_generate,True,"require_tab, staff=depends",False,,True,status,False,,P1,operational mutation (generate) with permission hint but no obvious audit hint
backend/app/api/routers/vkpi_operations.py,133,POST,/analytics/suggestions/{suggestion_id}/claim,analytics_suggestion_claim,True,"require_tab, staff=depends",False,,False,,False,,P1,operational mutation (claim) with permission hint but no obvious audit hint
backend/app/api/routers/vkpi_operations.py,138,POST,/analytics/suggestions/{suggestion_id}/create-project,analytics_suggestion_create_project,True,"require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_operations.py,148,POST,/analytics/suggestions/{suggestion_id}/dismiss,analytics_suggestion_dismiss,True,"require_tab, staff=depends",False,,False,,True,reason,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_operations.py,158,POST,/channels,bind_channel,True,"require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_operations.py,166,DELETE,/channels/{channel_id},unbind_channel,True,"require_tab, scope., staff=depends",False,,True,status,False,,P0,"high-impact mutation (delete); missing/unclear: audit, confirm/reason"
backend/app/api/routers/vkpi_operations.py,176,POST,/channels/{channel_id}/sync-now,sync_channel,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,operational mutation (sync) with permission hint but no obvious audit hint
backend/app/api/routers/vkpi_operations.py,210,POST,/campaigns,create_campaign,True,"require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_operations.py,219,POST,/campaigns/{campaign_id}/projects,campaign_add_project,True,"require_tab, staff=depends",False,,False,,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_operations.py,239,POST,/budget-pools,create_budget_pool,True,"admin, require_tab, staff=depends",False,,True,status,False,,P0,"high-impact mutation (budget); missing/unclear: audit, confirm/reason"
backend/app/api/routers/vkpi_operations.py,247,POST,/budget-pools/{pool_id}/allocate,allocate_budget,True,"admin, require_tab, staff=depends",False,,True,status,False,,P0,"high-impact mutation (budget); missing/unclear: audit, confirm/reason"
backend/app/api/routers/vkpi_operations.py,255,POST,/staff/{staff_id}/offboard/initiate,offboarding_initiate,True,"admin, owner, require_tab, staff=depends",False,,False,,False,,P0,"high-impact mutation (offboard); missing/unclear: audit, confirm/reason"
backend/app/api/routers/vkpi_operations.py,261,POST,/offboarding/{run_id}/execute,offboarding_execute,True,"admin, require_tab, staff=depends",False,,False,,False,,P0,"high-impact mutation (offboard); missing/unclear: audit, confirm/reason"
backend/app/api/routers/vkpi_operations.py,271,POST,/cron/{job_name}/run,cron_run,True,"admin, require_tab, staff=depends",False,,True,status,False,,P1,operational mutation (sync) with permission hint but no obvious audit hint
backend/app/api/routers/vkpi_pillars.py,29,POST,/classify/{post_id},api_classify_one,True,require_permission,False,,False,,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_pillars.py,45,POST,/classify-batch,api_classify_batch,True,require_permission,False,,False,,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_pillars.py,58,POST,/backfill,api_backfill,True,require_permission,False,,False,,False,,P0,"high-impact mutation (backfill); missing/unclear: audit, confirm/reason"
backend/app/api/routers/vkpi_product_analysis.py,25,POST,/product-analysis/launches,product_analysis_create_launch,True,"require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_product_analysis.py,41,PATCH,/product-analysis/launches/{launch_id},product_analysis_update_launch,True,"require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_product_analysis.py,51,DELETE,/product-analysis/launches/{launch_id},product_analysis_delete_launch,True,"require_tab, staff=depends",False,,True,status,False,,P0,"high-impact mutation (delete); missing/unclear: audit, confirm/reason"
backend/app/api/routers/vkpi_product_analysis.py,59,POST,/product-analysis/kol-pool/import,product_analysis_import_kol_pool,True,"require_tab, staff=depends",False,,False,,False,,P1,operational mutation (import) with permission hint but no obvious audit hint
backend/app/api/routers/vkpi_product_analysis.py,81,POST,/product-analysis/recommendations/run,product_analysis_run_recommendations,True,"require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_product_analysis.py,122,POST,/product-analysis/recommendations/{recommendation_id}/{action},product_analysis_recommendation_action,True,"require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_projects.py,34,POST,/projects,create_project,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_projects.py,44,POST,/projects/{project_id}/stage,transition_project,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_projects.py,56,DELETE,/projects/{project_id},delete_project,True,"require_tab, scope., staff=depends",False,,True,status,False,,P0,"high-impact mutation (delete); missing/unclear: audit, confirm/reason"
backend/app/api/routers/vkpi_projects.py,66,POST,/projects/{project_id}/ship,ship_project,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_projects.py,79,POST,/projects/{project_id}/publish,publish_project,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_projects.py,92,POST,/projects/{project_id}/costs,add_project_cost,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_projects.py,104,POST,/projects/{project_id}/messages,add_project_message,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_projects.py,114,POST,/projects/{project_id}/content,add_project_content,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_projects.py,126,POST,/projects/{project_id}/terms,upsert_project_terms,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_projects.py,136,POST,/projects/{project_id}/shipments,add_project_shipment,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_reconciliation.py,50,POST,/reconciliation/queue/{queue_id}/resolve,reconciliation_resolve,True,"require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_reconciliation.py,61,POST,/reconciliation/queue/{queue_id}/reject,reconciliation_reject,True,"require_tab, staff=depends",False,,True,status,True,reason,P1,operational mutation (reject) with permission hint but no obvious audit hint
backend/app/api/routers/vkpi_reconciliation.py,70,POST,/reconciliation/queue/{queue_id}/assign,reconciliation_assign,True,"require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_reconciliation.py,87,POST,/attribution/{attribution_id}/adjust,attribution_adjust,True,"require_tab, staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_reconciliation.py,96,POST,/attribution/{attribution_id}/void,attribution_void,True,"require_tab, staff=depends",False,,True,"status, void",False,,P0,"high-impact mutation (void); missing/unclear: audit, confirm/reason"
backend/app/api/routers/vkpi_reports.py,20,POST,/reports/weekly/generate,generate_weekly_report,True,"require_tab, staff=depends",False,,True,status,False,,P1,operational mutation (generate) with permission hint but no obvious audit hint
backend/app/api/routers/vkpi_reports.py,50,POST,/exports/{export_format},create_export,True,"require_tab, scope., staff=depends",False,,True,status,False,,P1,mutation has permission hint but no obvious audit hint in router/function body
backend/app/api/routers/vkpi_sentiment.py,21,POST,/analyze/{comment_id},api_analyze_one,True,require_permission,False,,False,,True,comment,P1,operational mutation (analyze) with permission hint but no obvious audit hint
backend/app/api/routers/vkpi_sentiment.py,33,POST,/analyze-batch,api_analyze_batch,True,require_permission,False,,False,,True,comment,P1,operational mutation (analyze) with permission hint but no obvious audit hint
backend/app/api/routers/vkpi_sentiment.py,42,POST,/backfill,api_backfill,True,require_permission,False,,False,,True,comment,P0,high-impact mutation (backfill); missing/unclear: audit
backend/app/api/routers/vkpi_settings.py,30,POST,/settings/providers/{provider}/probe,provider_probe,True,"require_tab, staff=depends",False,,False,,False,,P0,"high-impact mutation (settings); missing/unclear: audit, confirm/reason"
backend/app/api/routers/vkpi_settings.py,42,PATCH,/settings/feature-flags,update_feature_flags,True,"admin, require_tab, staff=depends",False,,False,,False,,P0,"high-impact mutation (feature-flag, feature_flags, platform-crawl, settings); missing/unclear: audit, confirm/reason"
